myhome_id,myhome_name,myhome_sub,ss_id,ss_name,ss_sub,score,method
"6453","გოძიაშვილის IV შეს.","ვაშლიჯვარი","64","გოძიაშვილის ქ.","ვაშლიჯვარი",100,SubDistrict
"3439","ა. გობრონიძის ქ.","მუხიანი","1139","გობრონიძის ქ.","მუხიანი",100,SubDistrict
"3479","ვ. გორგასალის ქ.","ორთაჭალა","328","გორგასლის ქ.","ორთაჭალა",82,SubDistrict
"4788","გ. გოგიშვილის ქ.","სოფ. დიღომი","1436","გელა გოგიშვილის ქ.","სოფ. დიღომი",89,SubDistrict
"6445","გოძიაშვილის III ჩიხ.","ვაშლიჯვარი","64","გოძიაშვილის ქ.","ვაშლიჯვარი",100,SubDistrict
"6450","გოძიაშვილის III შეს.","ვაშლიჯვარი","63","გოძიაშვილის III შეს.","ვაშლიჯვარი",100,SubDistrict
"329","გოგაშენის ქუჩა; ჩიხი","სან. ზონა","582","გოგაშენის ქ.","სანზონა",100,District
"345","გომი I შესახვევი","აბანოთუბანი","1040","გომის ქ.","სოლოლაკი",100,District
"344","გომის II შესახვევი","აბანოთუბანი","1040","გომის ქ.","სოლოლაკი",100,District
"330","გოგაშენის I შესახვევი","სან. ზონა","582","გოგაშენის ქ.","სანზონა",100,District
"347","გონაშვილის ქუჩა; მოედანი","ავლაბარი","841","გონაშვილის ქ.","ავლაბარი",100,SubDistrict
"1502","ქვემო გომის II ჩიხი","სოლოლაკი","1051","იერუსალიმის ქ.","სოლოლაკი",100,Geospatial
"38361","ვ. გორგასალის ქ.","ორთაჭალა","328","გორგასლის ქ.","ორთაჭალა",82,SubDistrict
"331","გოგებაშვილის ქუჩა # 1-19, 2-22,1-შესახვევი","ვერა","948","შიო მღვიმელის ქ.","ვერა",100,Geospatial
"351","გორგასალის ქუჩა # 37-117, 2-54, 1,3 ჩიხები","ორთაჭალა","823","300 არაგველის ქ.","ავლაბარი",100,Geospatial
"17023","ვასო გოძიაშვილის ქ.","ვაშლიჯვარი","64","გოძიაშვილის ქ.","ვაშლიჯვარი",100,SubDistrict
"348","ვახტანგ გორგასლის ქ.","კრწანისი","822","აბანოს ქ.","აბანოთუბანი",100,Geospatial
"4618","გრ. ლორთქიფანიძის ქ.","სამგორი","1269","ლორთქიფანიძის ქ.","ლილო",100,District
"4519","გრ. ფერაძის I შეს.","დიღომი 1-9","218","გ. ფერაძის ქ.","დიღომი 1-9",83,SubDistrict
"4543","გრ. ფერაძის II შეს.","დიღომი 1-9","218","გ. ფერაძის ქ.","დიღომი 1-9",83,SubDistrict
"2813","გრ. ვოლსკის ქ.","კრწანისი","1514","გ. ვოლსკის ქ.","ორთაჭალა",93,Global
"1156","ორბელიანი გრ. მოედანი","მთაწმინდა","1299","ვ.ორბელიანის ქ.","მთაწმინდა",89,SubDistrict
"6046","გულბანი გრ. ქ.","ფონიჭალა","1535","გულბანის ქ.","ფონიჭალა",100,SubDistrict
"7641","რობაქიძე გრ. ქ.","ტაბახმელა","1521","გრ. რობაქიძის გამზ.","დიღმის მასივი",95,Global
"8929","რობაქიძე გრ. ქ.","წყნეთი","1521","გრ. რობაქიძის გამზ.","დიღმის მასივი",95,Global
"10722","ორბელიანი გრ. ქ.","სოფ. გლდანი","2614","ორბელიანის ქ.","ავჭალა",100,District
"10885","გრემის ქ.","მუხიანი","710","გრემის შეს.","ჩუღურეთი",100,Global
